Building classifier model for 2 classes...
Start at 20-Jun-2017 14:44:37
Initialization
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       3             420    6.796237e+01    5.742610e-02    7.095238e+01    7.094972e+01     5 6 8 14 15 17 
       4             420    6.796237e+01    4.882921e-02    7.119048e+01    7.039106e+01     5 6 8 9 11 12 16 
       5             330    6.743459e+01    3.254202e-02    7.095238e+01    7.094972e+01     5 6 8 11 12 13 17 
       6             420    6.796237e+01    4.704216e-02    7.119048e+01    7.039106e+01     5 6 8 10 12 15 16 
       7             308    6.796531e+01    2.955293e-02    6.880952e+01    6.871508e+01     5 6 8 10 14 
       8             420    6.796237e+01    4.998274e-02    7.380952e+01    5.810056e+01     5 6 8 11 12 13 14 15 16 
       9             326    6.796531e+01    4.010450e-02    7.095238e+01    7.094972e+01     5 6 8 11 13 14 16 
      10             108    6.796531e+01    8.646959e-03    6.880952e+01    6.871508e+01     5 6 8 10 13 
      11             103    6.796531e+01    9.546084e-03    8.285714e+01    5.977654e+01     5 6 9 10 11 12 13 14 15 16 17 
      12             420    6.796531e+01    4.279907e-02    7.095238e+01    7.094972e+01     5 6 9 10 12 13 
      13              64    6.743459e+01    5.244219e-03    7.119048e+01    6.983240e+01     5 6 10 11 12 13 14 15 17 
      14             420    6.796531e+01    4.523769e-02    7.119048e+01    7.039106e+01     5 6 8 10 13 15 
      15             348    6.743459e+01    3.727743e-02    6.880952e+01    6.871508e+01     5 6 8 11 12 
      16             420    6.796531e+01    4.900711e-02    7.095238e+01    7.150838e+01     5 6 9 10 12 13 15 17 
      17             231    6.743459e+01    2.484457e-02    6.880952e+01    6.871508e+01     5 6 7 9 15 
      18               0    6.796531e+01    1.541356e-03    6.880952e+01    6.871508e+01     5 6 8 10 14 
      19             327    6.796531e+01    3.513832e-02    7.119048e+01    6.983240e+01     5 6 8 10 14 15 
      20             420    6.796531e+01    6.220007e-02    6.880952e+01    6.871508e+01     5 6 8 10 13 
gBest = 6.796531e+01

Iteration 93 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             276    6.796237e+01    2.908890e-02    7.119048e+01    6.983240e+01     5 6 8 10 13 16 17 
       2             420    6.743165e+01    4.751924e-02    7.095238e+01    7.094972e+01     5 6 10 13 14 15 16 
       3             385    6.796237e+01    4.690936e-02    7.119048e+01    7.039106e+01     5 6 8 12 13 16 
       4             212    6.796237e+01    1.824591e-02    7.119048e+01    6.983240e+01     5 6 8 9 12 15 
       5             198    6.743459e+01    1.736141e-02    7.452381e+01    5.865922e+01     5 6 8 11 12 13 14 17 
       6             104    6.796237e+01    8.498919e-03    7.380952e+01    5.642458e+01     5 6 8 10 13 14 15 16 17 
       7             387    6.796531e+01    4.728848e-02    7.095238e+01    6.983240e+01     5 6 8 10 14 17 
       8             407    6.796237e+01    6.759264e-02    6.880952e+01    6.871508e+01     5 6 8 10 16 
       9             101    6.796531e+01    7.840204e-03    7.095238e+01    6.983240e+01     5 6 8 11 12 14 17 
      10             100    6.796531e+01    8.831076e-03    7.428571e+01    5.810056e+01     5 6 8 10 14 15 16 17 
      11             358    6.796531e+01    3.730138e-02    7.119048e+01    7.039106e+01     5 6 8 12 14 15 
      12             420    6.796531e+01    5.353632e-02    7.095238e+01    7.094972e+01     5 6 9 10 11 12 13 
      13             117    6.743459e+01    9.132754e-03    7.119048e+01    7.039106e+01     5 6 9 11 12 13 
      14             233    6.796531e+01    2.258292e-02    7.119048e+01    6.983240e+01     5 6 8 10 13 16 
      15             249    6.743459e+01    2.721166e-02    7.380952e+01    5.754190e+01     5 6 8 11 12 14 15 17 
      16             146    6.796531e+01    1.108340e-02    7.119048e+01    7.094972e+01     5 6 9 10 11 12 13 15 
      17             235    6.743459e+01    2.771114e-02    7.119048e+01    6.983240e+01     5 6 7 11 14 15 
      18             202    6.796531e+01    1.730854e-02    7.119048e+01    6.983240e+01     5 6 8 10 14 17 
      19             327    6.796531e+01    3.674717e-02    7.119048e+01    6.927374e+01     5 6 8 10 14 15 
      20             308    6.796531e+01    2.997434e-02    7.380952e+01    5.754190e+01     5 6 8 10 14 15 16 17 
gBest = 6.796531e+01

Iteration 94 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1              22    6.796237e+01    2.988166e-03    6.880952e+01    6.871508e+01     5 6 8 10 13 
       2             190    6.743165e+01    1.634690e-02    7.119048e+01    6.983240e+01     5 6 9 10 13 16 17 
       3             215    6.796237e+01    1.920973e-02    6.880952e+01    6.871508e+01     5 6 8 11 12 
       4             335    6.796237e+01    3.669492e-02    7.380952e+01    5.865922e+01     5 6 8 10 11 13 15 16 17 
       5             420    6.743459e+01    6.372681e-02    6.880952e+01    6.871508e+01     5 6 8 10 16 
       6             420    6.796237e+01    5.969117e-02    7.095238e+01    6.983240e+01     5 6 8 10 13 15 17 
       7             129    6.796531e+01    9.890370e-03    7.095238e+01    7.039106e+01     5 6 8 10 14 16 17 
       8             420    6.796237e+01    4.888022e-02    7.095238e+01    7.039106e+01     5 6 8 10 15 16 17 
       9              80    6.796531e+01    6.821341e-03    7.452381e+01    5.810056e+01     5 6 8 11 12 13 14 16 17 
      10             420    6.796531e+01    5.696145e-02    7.119048e+01    7.039106e+01     5 6 8 10 14 15 17 
      11             397    6.796531e+01    4.939556e-02    7.095238e+01    7.094972e+01     5 6 8 11 13 15 17 
      12             420    6.796531e+01    4.300154e-02    7.380952e+01    5.642458e+01     5 6 8 12 13 14 15 16 17 
      13               0    6.743459e+01    2.120764e-03    6.880952e+01    6.871508e+01     5 6 8 16 17 
      14             302    6.796531e+01    2.802370e-02    7.380952e+01    5.754190e+01     5 6 8 10 14 15 16 17 
      15             139    6.743459e+01    1.098450e-02    7.380952e+01    5.642458e+01     5 6 8 11 12 13 14 15 17 
      16             420    6.796531e+01    6.135413e-02    6.880952e+01    6.871508e+01     5 6 8 11 17 
      17             258    6.743459e+01    2.449282e-02    7.380952e+01    5.754190e+01     5 6 8 9 11 12 14 17 
      18             420    6.796531e+01    4.484613e-02    7.095238e+01    7.039106e+01     5 6 8 10 14 16 
      19             328    6.796531e+01    3.701028e-02    7.095238e+01    7.094972e+01     5 6 8 10 14 15 
      20              63    6.796531e+01    5.306110e-03    7.119048e+01    6.983240e+01     5 6 8 10 14 15 16 
gBest = 6.796531e+01

Iteration 95 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             420    6.796237e+01    5.952758e-02    7.119048e+01    7.039106e+01     5 6 8 10 13 15 17 
       2             259    6.743165e+01    3.274169e-02    7.119048e+01    6.983240e+01     5 6 9 11 12 13 14 16 
       3              79    6.796237e+01    6.770958e-03    7.119048e+01    6.983240e+01     5 6 8 13 15 17 
       4             124    6.796237e+01    1.178317e-02    8.166667e+01    5.977654e+01     5 6 8 9 11 13 15 16 17 
       5             250    6.743459e+01    2.475842e-02    7.095238e+01    7.039106e+01     5 6 8 11 12 13 16 
       6             218    6.796237e+01    2.385090e-02    7.119048e+01    6.983240e+01     5 6 8 10 12 15 17 
       7             420    6.796531e+01    6.289393e-02    6.880952e+01    6.871508e+01     5 6 8 10 14 
       8             420    6.796237e+01    4.273283e-02    7.404762e+01    5.865922e+01     5 6 8 11 12 13 14 15 16 17 
       9             213    6.796531e+01    2.488625e-02    7.380952e+01    5.698324e+01     5 6 8 11 13 14 15 17 
      10             420    6.796531e+01    5.458068e-02    7.380952e+01    5.698324e+01     5 6 8 10 14 15 16 17 
      11             392    6.796531e+01    4.257795e-02    8.071429e+01    6.089385e+01     5 6 9 10 11 12 13 15 17 
      12             143    6.796531e+01    1.285552e-02    8.047619e+01    6.033520e+01     5 6 9 10 12 13 14 15 17 
      13             235    6.743459e+01    2.529522e-02    7.095238e+01    7.094972e+01     5 6 9 13 14 17 
      14             285    6.796531e+01    2.863825e-02    7.095238e+01    7.094972e+01     5 6 8 10 13 15 
      15              63    6.743459e+01    5.645109e-03    7.119048e+01    6.927374e+01     5 6 8 11 12 16 17 
      16             420    6.796531e+01    4.796927e-02    7.095238e+01    6.983240e+01     5 6 9 10 11 16 
      17             109    6.743459e+01    9.262755e-03    7.476190e+01    5.865922e+01     5 6 7 10 11 12 17 
      18              30    6.796531e+01    3.805807e-03    6.880952e+01    6.871508e+01     5 6 8 10 14 
      19             329    6.796531e+01    3.774239e-02    7.119048e+01    6.983240e+01     5 6 8 10 14 15 
      20             326    6.796531e+01    3.826613e-02    6.880952e+01    6.871508e+01     5 6 8 10 13 
gBest = 6.796531e+01

Iteration 96 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             274    6.796237e+01    3.255384e-02    7.380952e+01    5.754190e+01     5 6 8 10 13 15 16 17 
       2             154    6.743165e+01    1.237875e-02    8.071429e+01    6.089385e+01     5 6 9 11 12 13 14 15 17 
       3             420    6.796237e+01    4.598628e-02    8.261905e+01    6.145251e+01     5 6 9 10 11 12 13 14 15 16 
       4             407    6.796237e+01    5.245867e-02    8.190476e+01    5.810056e+01     5 6 8 9 11 12 13 14 15 
       5             420    6.743459e+01    5.170946e-02    7.380952e+01    5.754190e+01     5 6 8 11 12 14 15 17 
       6               6    6.796237e+01    2.857543e-03    6.857143e+01    6.927374e+01     5 6 8 10 12 14 16 
       7              92    6.796531e+01    8.219012e-03    6.880952e+01    6.871508e+01     5 6 8 10 14 
       8             267    6.796237e+01    3.311770e-02    7.380952e+01    5.754190e+01     5 6 8 11 12 13 14 15 17 
       9             326    6.796531e+01    4.411339e-02    7.095238e+01    7.039106e+01     5 6 8 11 13 15 
      10             300    6.796531e+01    2.858507e-02    6.880952e+01    6.871508e+01     5 6 8 10 13 
      11             213    6.796531e+01    2.147853e-02    8.309524e+01    5.921788e+01     5 6 9 10 11 13 14 15 16 17 
      12             348    6.796531e+01    3.963239e-02    7.095238e+01    7.094972e+01     5 6 9 10 13 15 16 
      13             199    6.743459e+01    1.884087e-02    7.119048e+01    6.983240e+01     5 6 10 11 13 16 
      14             420    6.796531e+01    6.028519e-02    7.095238e+01    6.983240e+01     5 6 8 10 13 15 17 
      15             207    6.743459e+01    1.918298e-02    7.380952e+01    5.698324e+01     5 6 8 11 13 14 16 17 
      16              29    6.796531e+01    3.844372e-03    7.119048e+01    6.927374e+01     5 6 9 10 13 14 15 17 
      17              89    6.743459e+01    8.530331e-03    7.119048e+01    6.983240e+01     5 6 7 9 11 13 
      18             188    6.796531e+01    1.887197e-02    7.119048e+01    6.983240e+01     5 6 8 10 15 16 17 
      19             330    6.796531e+01    4.259536e-02    7.119048e+01    7.039106e+01     5 6 8 10 14 15 
      20             184    6.796531e+01    1.466061e-02    7.119048e+01    6.983240e+01     5 6 8 10 13 17 
gBest = 6.796531e+01

Iteration 97 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             132    6.796237e+01    1.220769e-02    6.880952e+01    6.871508e+01     5 6 8 10 13 
       2             420    6.743165e+01    4.622358e-02    7.119048e+01    7.039106e+01     5 6 9 10 11 13 
       3             269    6.796237e+01    3.031334e-02    7.380952e+01    5.754190e+01     5 6 8 11 13 14 15 17 
       4              79    6.796237e+01    6.839380e-03    7.380952e+01    5.754190e+01     5 6 8 10 11 13 14 15 
       5             366    6.743459e+01    4.497333e-02    6.880952e+01    6.871508e+01     5 6 8 10 16 
       6             185    6.796237e+01    1.947098e-02    7.119048e+01    6.983240e+01     5 6 8 10 13 15 16 
       7              92    6.796531e+01    7.240269e-03    7.119048e+01    6.983240e+01     5 6 8 10 14 16 17 
       8             270    6.796237e+01    2.684871e-02    7.119048e+01    6.983240e+01     5 6 8 10 15 16 17 
       9              34    6.796531e+01    3.441927e-03    7.452381e+01    5.865922e+01     5 6 8 11 12 13 14 16 
      10              22    6.796531e+01    2.629574e-03    7.119048e+01    7.094972e+01     5 6 8 10 14 15 16 
      11             420    6.796531e+01    5.666537e-02    7.119048e+01    7.039106e+01     5 6 8 11 13 14 16 
      12             420    6.796531e+01    5.741086e-02    7.095238e+01    7.094972e+01     5 6 8 12 13 14 16 
      13             182    6.743459e+01    1.683363e-02    8.261905e+01    6.033520e+01     5 6 9 10 11 12 13 15 16 17 
      14             406    6.796531e+01    4.934579e-02    7.380952e+01    5.810056e+01     5 6 8 10 14 15 16 17 
      15             161    6.743459e+01    1.325952e-02    7.380952e+01    5.642458e+01     5 6 8 11 12 13 14 15 
      16             384    6.796531e+01    4.329016e-02    7.095238e+01    7.094972e+01     5 6 8 12 13 14 15 
      17             165    6.743459e+01    1.549816e-02    8.166667e+01    5.921788e+01     5 6 8 9 11 12 13 15 16 17 
      18             420    6.796531e+01    5.400625e-02    7.095238e+01    7.039106e+01     5 6 8 10 14 16 
      19             327    6.796531e+01    3.475796e-02    7.095238e+01    7.039106e+01     5 6 8 10 14 15 
      20              96    6.796531e+01    8.561743e-03    7.119048e+01    7.039106e+01     5 6 8 10 14 15 16 
gBest = 6.796531e+01

Iteration 98 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             335    6.796237e+01    4.289860e-02    7.380952e+01    5.754190e+01     5 6 8 10 14 15 16 17 
       2             369    6.743165e+01    3.968775e-02    7.119048e+01    6.983240e+01     5 6 9 10 11 13 14 
       3             183    6.796237e+01    1.960502e-02    7.119048e+01    6.983240e+01     5 6 8 11 12 15 17 
       4              14    6.796237e+01    3.048191e-03    7.095238e+01    6.201117e+01     5 6 8 10 11 14 15 16 17 
       5             134    6.743459e+01    1.187864e-02    6.880952e+01    6.871508e+01     5 6 8 10 15 
       6             388    6.796237e+01    4.320058e-02    7.095238e+01    7.094972e+01     5 6 8 10 13 15 
       7             204    6.796531e+01    2.127078e-02    7.095238e+01    6.983240e+01     5 6 8 10 14 16 17 
